case_id,n_ref,dice,size_group
r064s006,4319,0.1909128803668195,LARGE
r064s009,51855,0.807522622612952,LARGE
r065s002,0,0.0,EMPTY
r065s006,338,0.0,SMALL
r067s019,3023,0.09016143770941212,LARGE
r067s026,33038,0.8856067363074271,LARGE
r067s027,2043,0.0,MEDIUM
r067s028,112932,0.8313242794664599,LARGE
r067s029,24077,0.4374718848403059,LARGE
r067s033,35805,0.8642164230086077,LARGE
r067s035,7941,0.006012777151446824,LARGE
r067s039,9697,0.1580337843247138,LARGE
r069s003,461,0.08390770152831885,SMALL
r069s008,1443,0.8609271523178808,MEDIUM
r069s009,15409,0.8456516670552576,LARGE
r069s021,27509,0.7443087684849973,LARGE
r069s026,108412,0.8310720143134039,LARGE
r070s003,1122,0.8532224532224533,MEDIUM
r070s008,4750,0.8015013221871534,LARGE
r070s010,15743,0.7109462262645604,LARGE
r071s010,4788,0.4160659114315139,LARGE
r071s014,7235,0.6464936833345941,LARGE
r071s016,5015,0.6348027842227378,LARGE
r071s017,31453,0.8678822675794189,LARGE
r071s026,2336,0.8366858237547893,MEDIUM
soop0019,25708,0.06236397748592871,LARGE
soop0148,2245123,0.9159245298625323,LARGE
soop0192,12721,0.7081200631911533,LARGE
soop0267,37321,0.6958905663587979,LARGE
soop0283,1707,0.9075682382133995,MEDIUM
soop0290,65070,0.9086336718363975,LARGE
soop0294,23191,0.741185296324081,LARGE
soop0296,110291,0.9087240540306125,LARGE
soop0477,814837,0.9560384883016214,LARGE
soop0579,2355346,0.9784154561224625,LARGE
soop0580,41651,0.3623572818385403,LARGE
soop0674,605682,0.21251187766556914,LARGE
soop0690,5842,0.0,LARGE
soop0705,352980,0.44796294171039863,LARGE
soop0791,969600,0.9626858173068071,LARGE
soop0796,3411094,0.9678518792926061,LARGE
soop0808,3403,0.34323706627882816,LARGE
soop0813,1576144,0.7111676766141747,LARGE
soop0829,618831,0.9566346683851635,LARGE
soop0850,186148,0.9304802405265581,LARGE
soop0885,936,0.0,MEDIUM
soop0966,11492,0.006876396768093519,LARGE
soop1006,247423,0.8469955325260256,LARGE
soop1024,190702,0.8266661122920446,LARGE
soop1025,1071054,0.9476435759474451,LARGE
soop1034,2733,0.3694340706693479,MEDIUM
soop1037,16652,0.8659326424870466,LARGE
soop1043,75894,0.6349609703023797,LARGE
soop1046,2278390,0.8228346099530982,LARGE
soop1093,42259,0.2640425226260595,LARGE
soop1096,657803,0.8892005365898056,LARGE
soop1156,869118,0.9141272456078273,LARGE
soop1162,394756,0.902607651897111,LARGE
soop1244,8597,0.3252379389563505,LARGE
soop1301,168144,0.9524938989687097,LARGE
soop1320,81024,0.8219124789525193,LARGE
soop1342,2151,0.4682560942941334,MEDIUM
soop1399,11777,0.7575062278746558,LARGE
soop1407,670,0.0,MEDIUM
soop1481,118220,0.9230861800619354,LARGE
soop1543,247674,0.8424584685081594,LARGE
soop1547,475518,0.7569481448418793,LARGE
soop1607,94366,0.005473763684409211,LARGE
soop1608,35814,0.3388360455242175,LARGE
soop1613,1391,0.7245228664025928,MEDIUM
soop1700,2463,0.7542124542124542,MEDIUM
soop1707,39320,0.8034090789376652,LARGE
soop1724,46708,0.7882937575886543,LARGE
r001s012,10109,0.7559462254395036,LARGE
r001s013,7328,0.4983803970885256,LARGE
r001s028,237,0.8768898488120951,SMALL
r001s032,5437,0.18106368563685638,LARGE
r001s033,24209,0.8968292838738527,LARGE
r001s037,19967,0.6796277058112663,LARGE
r001s040,1912,0.006811632171862719,MEDIUM
r002s008,48565,0.9020818630910374,LARGE
r003s001,17128,0.8155359428686924,LARGE
r003s003,152307,0.94897272138949,LARGE
r003s010,311,0.5439560439560439,SMALL
r003s012,21623,0.774461717516003,LARGE
r004s010,21014,0.8340764832397839,LARGE
r004s030,112570,0.9083228795985766,LARGE
r004s034,17404,0.9038366540424831,LARGE
r004s035,115346,0.9335573675411961,LARGE
r005s015,387630,0.8445032357204527,LARGE
r005s034,9855,0.6790081393147833,LARGE
r005s048,158,0.6186440677966102,SMALL
r005s055,479,0.5950413223140496,SMALL
r005s057,2981,0.9012846517917512,MEDIUM
r005s070,549,0.7956795679567957,MEDIUM
r005s072,1316,0.8251260178363707,MEDIUM
r008s004,1624,0.0,MEDIUM
r008s008,3152,0.025866276232308444,LARGE
r009s010,1431,0.8329909010859994,MEDIUM
r009s012,246,0.5549132947976878,SMALL
r009s013,420,0.0,SMALL
r009s014,679,0.12240932642487047,MEDIUM
r009s024,6066,0.4540297548967141,LARGE
r009s025,764,0.0,MEDIUM
r009s027,176,0.0,SMALL
r009s038,1039,0.4656366542354822,MEDIUM
r009s040,10611,0.6327874387979064,LARGE
r009s041,703,0.7894039735099337,MEDIUM
r009s051,2152,0.44015719899964273,MEDIUM
r009s054,540,0.8606060606060606,MEDIUM
r009s055,11469,0.007496740547588005,LARGE
r009s056,117,0.24060150375939848,SMALL
r009s058,654,0.5216426193118757,MEDIUM
r009s060,895,0.0,MEDIUM
r009s062,180,0.7254237288135593,SMALL
r009s063,8755,0.6704400967966859,LARGE
r009s072,7041,0.7376514445479962,LARGE
r009s087,976,0.30008673026886384,MEDIUM
r009s099,319,0.7542857142857143,SMALL
r009s107,3095,0.7422988193784774,LARGE
r009s108,46702,0.9090115068604451,LARGE
r009s111,92,0.07847186370676304,SMALL
r009s114,2716,0.6780152118797537,MEDIUM
r009s118,946,0.7051705170517052,MEDIUM
r009s123,4173,0.40053035106934914,LARGE
