case_id,n_ref,dice,size_group
r059s033,26159,0.8937434322205158,LARGE
r059s034,1916,0.8154285714285714,MEDIUM
r059s037,3278,0.6213359920239282,LARGE
r059s040,4805,0.6928332217012726,LARGE
r061s001,8232,0.8977819504752963,LARGE
r061s002,1717,0.8850080601826975,MEDIUM
r061s004,2774,0.8337191358024691,MEDIUM
r061s006,138,0.04739336492890995,SMALL
r061s009,72942,0.8593642211242659,LARGE
r061s011,2640,0.5368746776689015,MEDIUM
r061s012,17955,0.8408994484514213,LARGE
r062s007,85352,0.8065757257782441,LARGE
r064s006,4319,0.1970954356846473,LARGE
r064s009,51855,0.8215348317656516,LARGE
r065s002,0,0.0,EMPTY
r065s006,338,0.0,SMALL
r067s019,3023,0.08994226678821027,LARGE
r067s026,33038,0.8869507080775543,LARGE
r067s027,2043,0.0,MEDIUM
r067s028,112932,0.8321761410939306,LARGE
r067s029,24077,0.43903951299250327,LARGE
r067s033,35805,0.8641582856046697,LARGE
r067s035,7941,0.006002250844066525,LARGE
r067s039,9697,0.15706973768394114,LARGE
r069s003,461,0.05274054701972322,SMALL
r069s008,1443,0.8612229952398389,MEDIUM
r069s009,15409,0.8439194536448105,LARGE
r069s021,27509,0.7347469700410877,LARGE
r069s026,108412,0.8293996286362698,LARGE
r070s003,1122,0.8582089552238806,MEDIUM
r070s008,4750,0.7918243754731265,LARGE
r070s010,15743,0.7661800947867299,LARGE
r071s010,4788,0.3998817792226984,LARGE
r071s014,7235,0.6086089158290493,LARGE
r071s016,5015,0.5826790971540726,LARGE
r071s017,31453,0.8688133002102044,LARGE
r071s026,2336,0.8422053231939164,MEDIUM
soop0019,25708,0.06383217831054505,LARGE
soop0148,2245123,0.920183083520286,LARGE
soop0192,12721,0.5290395480225989,LARGE
soop0267,37321,0.7331631376082495,LARGE
soop0283,1707,0.8968328629664472,MEDIUM
soop0290,65070,0.8902642639184755,LARGE
soop0294,23191,0.7255726809954751,LARGE
soop0296,110291,0.8997875732686291,LARGE
soop0477,814837,0.9569017587493338,LARGE
soop0579,2355346,0.9782960880748346,LARGE
soop0580,41651,0.3300975692476952,LARGE
soop0674,605682,0.20634873719833893,LARGE
soop0690,5842,0.0,LARGE
soop0705,352980,0.5258544113731032,LARGE
soop0791,969600,0.9653358758231223,LARGE
soop0796,3411094,0.9647094706355424,LARGE
soop0808,3403,0.06784335355763928,LARGE
soop0813,1576144,0.686244253925534,LARGE
soop0829,618831,0.957163999367471,LARGE
soop0850,186148,0.9219454154908815,LARGE
soop0885,936,0.0,MEDIUM
soop0966,11492,0.006873442735630209,LARGE
soop1006,247423,0.85802491065275,LARGE
soop1024,190702,0.8270732729841778,LARGE
soop1025,1071054,0.9457118784282332,LARGE
soop1034,2733,0.3227176220806794,MEDIUM
soop1037,16652,0.8616080077494349,LARGE
soop1043,75894,0.6508432589690781,LARGE
soop1046,2278390,0.8439743646483546,LARGE
soop1093,42259,0.21482685124612236,LARGE
soop1096,657803,0.887017033278869,LARGE
soop1156,869118,0.8966680697253345,LARGE
soop1162,394756,0.898550570336133,LARGE
soop1244,8597,0.3235218837983107,LARGE
soop1301,168144,0.9456125317578437,LARGE
soop1320,81024,0.8061646873306066,LARGE
soop1342,2151,0.12530304963634042,MEDIUM
soop1399,11777,0.6731054545454546,LARGE
soop1407,670,0.0,MEDIUM
soop1481,118220,0.8977655198204937,LARGE
soop1543,247674,0.8445392956632162,LARGE
soop1547,475518,0.7575792737322129,LARGE
soop1607,94366,0.005450333832947268,LARGE
soop1608,35814,0.3055576849367574,LARGE
soop1613,1391,0.7040545661235317,MEDIUM
soop1700,2463,0.7636624260885146,MEDIUM
soop1707,39320,0.8067276985309773,LARGE
soop1724,46708,0.80814301599521,LARGE
r001s012,10109,0.7326557144545562,LARGE
r001s013,7328,0.5105735466250487,LARGE
r001s028,237,0.82,SMALL
r001s032,5437,0.1822274091363788,LARGE
r001s033,24209,0.8966459574286385,LARGE
r001s037,19967,0.6830297549842829,LARGE
r001s040,1912,0.006568974229408792,MEDIUM
r002s008,48565,0.9080250696929556,LARGE
r003s001,17128,0.8159093209189353,LARGE
r003s003,152307,0.9493102657360988,LARGE
r003s010,311,0.4913151364764268,SMALL
r003s012,21623,0.7806556384354959,LARGE
r004s010,21014,0.8341974338832155,LARGE
r004s030,112570,0.9091780042684413,LARGE
r004s034,17404,0.9061319063249937,LARGE
r004s035,115346,0.9338117920492421,LARGE
r005s015,387630,0.8413086247382116,LARGE
r005s034,9855,0.6792702892336477,LARGE
r005s048,158,0.6134453781512605,SMALL
r005s055,479,0.5454545454545454,SMALL
r005s057,2981,0.9015317286652079,MEDIUM
r005s070,549,0.802536231884058,MEDIUM
r005s072,1316,0.8219595882577202,MEDIUM
r008s004,1624,0.0,MEDIUM
r008s008,3152,0.0,LARGE
r009s010,1431,0.8321596244131455,MEDIUM
r009s012,246,0.5465116279069767,SMALL
r009s013,420,0.0,SMALL
r009s014,679,0.09603408718452966,MEDIUM
r009s024,6066,0.46234791187109503,LARGE
r009s025,764,0.0,MEDIUM
r009s027,176,0.01639344262295082,SMALL
