case_id,n_ref,dice,size_group
r004s025,16058,0.332470422599178,LARGE
r005s016,1064,0.809640522875817,MEDIUM
r005s026,50,0.4326923076923077,SMALL
r005s049,12469,0.8232576350822239,LARGE
r005s076,808,0.3885748289199643,MEDIUM
r005s079,47381,0.8890809049917565,LARGE
r005s080,1287,0.7833537331701347,MEDIUM
r005s081,11133,0.8559800128949066,LARGE
r005s085,3584,0.6355061831901069,LARGE
r009s002,329,0.8868217054263566,SMALL
r009s004,75692,0.850897622513343,LARGE
r009s017,1061,0.4850498338870432,MEDIUM
r009s018,335,0.7111913357400722,SMALL
r009s029,6460,0.7225733421375342,LARGE
r009s035,28,0.003980099502487562,SMALL
r009s043,1042,0.6475073313782991,MEDIUM
r009s044,32368,0.7000259942812581,LARGE
r009s064,5258,0.8189896330426197,LARGE
r009s079,64,0.2077922077922078,SMALL
r009s088,12481,0.23142089675597494,LARGE
r009s102,2099,0.8397932816537468,MEDIUM
r009s110,1462,0.35324144971924454,MEDIUM
r009s113,1032,0.1765359580885855,MEDIUM
r009s125,1865,0.6913324708926262,MEDIUM
r010s001,1261,0.549645390070922,MEDIUM
r010s008,839,0.7376884422110552,MEDIUM
r010s009,1255,0.2671186440677966,MEDIUM
r010s011,563,0.77466251298027,MEDIUM
r010s027,625,0.8162251655629139,MEDIUM
r011s026,67,0.8299319727891157,SMALL
r011s029,4035,0.8054272517321016,LARGE
r011s031,451,0.8041002277904328,SMALL
r014s001,84,0.07994186046511628,SMALL
r015s001,76426,0.8313100592925782,LARGE
r015s003,623432,0.9282247330921288,LARGE
r015s005,109455,0.6320517881108392,LARGE
r015s026,15671,0.5133667170071271,LARGE
r017s105,963,0.6483594864479315,MEDIUM
r017s118,446,0.8263473053892215,SMALL
r017s119,15932,0.4874549450549451,LARGE
r018s007,55946,0.7620643431635389,LARGE
r019s008,1938,0.6524696835255841,MEDIUM
r019s009,11627,0.7852454988944653,LARGE
r023s001,10366,0.06750094804702313,LARGE
r024s001,1471,0.8261770802487415,MEDIUM
r024s005,38014,0.9180150740526011,LARGE
r024s006,835,0.6515704894083273,MEDIUM
r027s001,1716,0.8108795119471276,MEDIUM
r027s006,268,0.8765217391304347,SMALL
r027s012,601,0.8308977035490606,MEDIUM
r027s014,61385,0.9121499949764666,LARGE
